Date,Region,City,Category,Product,Customer Type,Payment Method,Delivery Status,Salesperson,Quantity,Units Sold,Unit Price,Revenue,Return Status,Return Amount
06-10-2025,North,Delhi,Home,Chair,Returning,Card,Pending,Rohit,7,7,1528.16,10697.12,No,0
12-03-2025,South,Chennai,Electronics,Phone,Returning,UPI,Pending,Rohit,7,7,131.53,920.71,No,0
23-01-2024,North,Delhi,Electronics,Phone,New,UPI,Shipped,Amit,7,7,2487.6,17413.2,No,0
18-07-2025,East,Kolkata,Groceries,Oil,New,UPI,Pending,Karan,1,1,3550.01,3550.01,No,0
07-11-2025,East,Kolkata,Sports,Ball,New,UPI,Delivered,Priya,2,2,2049.54,4099.08,No,0
14-12-2025,North,Delhi,Home,Chair,New,UPI,Delivered,Karan,5,5,3838.18,19190.9,Yes,13765.26
02-04-2025,North,Delhi,Home,Table,Returning,Net Banking,Delivered,Rohit,3,3,3114.13,9342.39,No,0
23-03-2024,West,Mumbai,Fashion,Shoes,New,Net Banking,Shipped,Amit,5,5,346.19,1730.95,Yes,1109.41
24-05-2024,East,Kolkata,Fashion,Shirt,Returning,UPI,Delivered,Sneha,4,4,4649.08,18596.32,No,0
25-03-2024,West,Pune,Sports,Shoes,New,UPI,Pending,Karan,3,3,3793.3,11379.9,No,0
18-03-2024,North,Chandigarh,Fashion,Shoes,New,Net Banking,Shipped,Sneha,1,1,3889.57,3889.57,No,0
01-04-2025,South,Chennai,Groceries,Milk,New,Card,Delivered,Sneha,8,8,1477.14,11817.12,No,0
01-01-2024,South,Bangalore,Home,Lamp,Returning,Card,Shipped,Karan,1,1,3092.78,3092.78,No,0
20-02-2024,East,Kolkata,Groceries,Milk,New,Card,Pending,Priya,3,3,3778.77,11336.31,No,0
15-11-2025,North,Delhi,Home,Lamp,New,UPI,Pending,Priya,1,1,1132.83,1132.83,No,0
17-12-2025,East,Kolkata,Electronics,Tablet,Returning,Card,Shipped,Sneha,5,5,2872.33,14361.65,No,0
21-03-2025,West,Pune,Groceries,Rice,Returning,Cash,Shipped,Rohit,6,6,1892.84,11357.04,No,0
24-03-2025,West,Pune,Groceries,Rice,New,UPI,Delivered,Priya,3,3,2671.2,8013.6,No,0
02-05-2025,East,Kolkata,Home,Chair,New,UPI,Shipped,Amit,3,3,2151.05,6453.15,No,0
03-02-2024,North,Chandigarh,Sports,Ball,New,Cash,Delivered,Karan,5,5,4811.31,24056.55,No,0
13-12-2024,East,Kolkata,Sports,Shoes,Returning,Card,Delivered,Amit,3,3,3221.76,9665.28,No,0
04-04-2024,South,Chennai,Home,Lamp,New,Net Banking,Shipped,Karan,6,6,3424.65,20547.9,No,0
12-03-2024,East,Bhubaneswar,Fashion,Jeans,New,Card,Pending,Karan,2,2,3136.12,6272.24,No,0
04-07-2025,South,Chennai,Groceries,Oil,New,Card,Pending,Karan,4,4,3721.43,14885.72,No,0
02-06-2024,South,Bangalore,Sports,Bat,Returning,UPI,Pending,Amit,4,4,4820.47,19281.88,Yes,14901.81
06-09-2024,East,Bhubaneswar,Electronics,Laptop,New,Net Banking,Shipped,Sneha,9,9,1799.74,16197.66,No,0
04-11-2025,West,Mumbai,Sports,Shoes,Returning,Card,Delivered,Karan,3,3,1628.21,4884.63,No,0
13-03-2025,West,Pune,Groceries,Oil,New,Net Banking,Pending,Amit,8,8,1634.5,13076,No,0
27-04-2024,South,Bangalore,Sports,Ball,New,UPI,Delivered,Amit,2,2,4959.31,9918.62,No,0
01-11-2024,South,Bangalore,Electronics,Tablet,Returning,Card,Pending,Karan,8,8,4701.08,37608.64,No,0
24-09-2024,South,Chennai,Sports,Ball,Returning,UPI,Shipped,Rohit,6,6,402.86,2417.16,No,0
23-02-2024,South,Chennai,Groceries,Oil,New,Cash,Shipped,Karan,8,8,3016.54,24132.32,No,0
23-08-2024,South,Chennai,Home,Lamp,New,Cash,Pending,Priya,9,9,4574.84,41173.56,No,0
23-01-2025,East,Kolkata,Sports,Shoes,Returning,UPI,Delivered,Priya,8,8,2407.71,19261.68,No,0
04-02-2025,North,Delhi,Electronics,Phone,New,UPI,Delivered,Karan,4,4,3793.95,15175.8,No,0
15-09-2025,North,Delhi,Sports,Ball,New,UPI,Pending,Karan,3,3,1541.91,4625.73,No,0
29-10-2024,South,Chennai,Fashion,Jeans,New,UPI,Shipped,Sneha,1,1,133.7,133.7,No,0
25-07-2024,North,Delhi,Fashion,Shirt,Returning,UPI,Shipped,Amit,5,5,1322.35,6611.75,No,0
16-08-2024,West,Mumbai,Sports,Ball,Returning,Card,Pending,Amit,7,7,4434.48,31041.36,No,0
31-07-2025,West,Mumbai,Home,Chair,Returning,UPI,Delivered,Priya,7,7,1545.85,10820.95,No,0
15-03-2024,South,Chennai,Groceries,Oil,New,Cash,Shipped,Karan,1,1,2256.28,2256.28,No,0
10-03-2025,South,Chennai,Home,Chair,New,Cash,Pending,Rohit,3,3,1776.33,5328.99,No,0
12-04-2024,East,Bhubaneswar,Sports,Ball,New,UPI,Delivered,Sneha,1,1,4130.22,4130.22,No,0
25-02-2025,South,Chennai,Groceries,Rice,Returning,Net Banking,Pending,Priya,1,1,672.93,672.93,No,0
04-12-2025,West,Pune,Electronics,Laptop,New,UPI,Shipped,Amit,4,4,3696.03,14784.12,No,0
01-11-2024,West,Mumbai,Electronics,Tablet,New,Cash,Shipped,Sneha,8,8,671.26,5370.08,No,0
07-04-2024,North,Delhi,Groceries,Milk,Returning,Card,Delivered,Sneha,1,1,321.72,321.72,No,0
30-11-2024,West,Mumbai,Groceries,Oil,New,Card,Pending,Sneha,7,7,3327.44,23292.08,No,0
10-03-2025,East,Kolkata,Home,Lamp,Returning,Cash,Shipped,Sneha,3,3,2876.37,8629.11,No,0
22-03-2025,West,Pune,Sports,Shoes,Returning,UPI,Shipped,Amit,3,3,2113.2,6339.6,No,0
03-11-2024,West,Mumbai,Home,Chair,Returning,UPI,Delivered,Rohit,4,4,152.97,611.88,No,0
05-09-2024,South,Chennai,Fashion,Shirt,New,UPI,Shipped,Amit,5,5,583.81,2919.05,Yes,1428.1
14-06-2024,South,Chennai,Fashion,Jeans,New,UPI,Pending,Karan,6,6,1152.01,6912.06,Yes,4671.71
25-04-2025,South,Chennai,Groceries,Oil,Returning,UPI,Delivered,Rohit,1,1,3528.56,3528.56,No,0
30-11-2024,East,Bhubaneswar,Home,Chair,Returning,Cash,Shipped,Rohit,7,7,945.37,6617.59,No,0
25-06-2025,South,Chennai,Sports,Bat,Returning,Cash,Delivered,Amit,6,6,2175.38,13052.28,No,0
15-04-2024,North,Delhi,Fashion,Jeans,Returning,Cash,Shipped,Karan,7,7,4851.65,33961.55,No,0
16-07-2025,East,Bhubaneswar,Electronics,Laptop,Returning,Net Banking,Pending,Sneha,2,2,346.71,693.42,Yes,522.57
21-03-2024,West,Mumbai,Sports,Shoes,Returning,Cash,Delivered,Sneha,7,7,1169.47,8186.29,No,0
12-05-2024,South,Chennai,Groceries,Oil,New,Cash,Pending,Sneha,1,1,1339,1339,No,0
17-05-2024,South,Chennai,Fashion,Shoes,Returning,Net Banking,Delivered,Amit,6,6,4498.94,26993.64,No,0
02-07-2024,South,Bangalore,Sports,Bat,New,UPI,Delivered,Karan,6,6,2439.02,14634.12,No,0
04-02-2025,West,Pune,Groceries,Rice,New,UPI,Delivered,Karan,8,8,875.69,7005.52,Yes,4524.5
25-11-2024,West,Mumbai,Groceries,Rice,Returning,Cash,Delivered,Rohit,1,1,4189.5,4189.5,No,0
22-05-2025,South,Chennai,Groceries,Oil,Returning,UPI,Delivered,Priya,6,6,2871.87,17231.22,No,0
09-03-2024,North,Delhi,Electronics,Tablet,Returning,Card,Shipped,Rohit,8,8,4061.19,32489.52,No,0
29-06-2025,South,Chennai,Sports,Shoes,Returning,Card,Shipped,Karan,1,1,1451.21,1451.21,No,0
22-02-2024,East,Kolkata,Home,Chair,New,UPI,Shipped,Priya,6,6,3428.08,20568.48,Yes,11037.23
25-03-2025,South,Chennai,Fashion,Shoes,New,Card,Shipped,Sneha,2,2,260.03,520.06,No,0
23-07-2024,North,Chandigarh,Home,Lamp,Returning,Net Banking,Delivered,Rohit,4,4,1323.88,5295.52,No,0
05-05-2024,West,Pune,Home,Table,New,Net Banking,Delivered,Rohit,2,2,4858.64,9717.28,No,0
12-02-2024,West,Mumbai,Electronics,Phone,New,Card,Shipped,Amit,7,7,2146.57,15025.99,No,0
20-04-2024,East,Bhubaneswar,Groceries,Oil,New,Net Banking,Delivered,Rohit,3,3,3890.5,11671.5,Yes,8808.11
24-10-2025,East,Kolkata,Electronics,Laptop,New,Cash,Delivered,Karan,3,3,1837.86,5513.58,No,0
01-07-2024,South,Bangalore,Fashion,Shoes,New,UPI,Shipped,Rohit,8,8,1666.3,13330.4,No,0
04-04-2024,North,Chandigarh,Electronics,Phone,Returning,Cash,Shipped,Rohit,7,7,1351.15,9458.05,No,0
08-01-2025,East,Kolkata,Groceries,Oil,Returning,Card,Pending,Karan,4,4,2124.55,8498.2,No,0
03-06-2025,North,Chandigarh,Sports,Bat,Returning,Cash,Shipped,Priya,5,5,443.53,2217.65,No,0
25-12-2024,East,Bhubaneswar,Electronics,Tablet,New,Cash,Delivered,Karan,4,4,2826.01,11304.04,Yes,10465.27
26-11-2025,West,Pune,Groceries,Rice,New,Card,Pending,Amit,4,4,2154,8616,No,0
07-10-2024,North,Chandigarh,Electronics,Tablet,Returning,UPI,Shipped,Karan,2,2,2829.5,5659,No,0
13-07-2024,West,Mumbai,Home,Table,New,Card,Delivered,Karan,8,8,4846.51,38772.08,No,0
13-07-2024,East,Bhubaneswar,Electronics,Laptop,New,Card,Pending,Amit,7,7,1180.19,8261.33,No,0
28-10-2025,West,Mumbai,Electronics,Tablet,New,Card,Pending,Karan,8,8,2376.6,19012.8,No,0
02-04-2024,West,Mumbai,Sports,Shoes,Returning,Net Banking,Pending,Amit,9,9,1499.93,13499.37,No,0
02-11-2025,South,Bangalore,Fashion,Shirt,New,Card,Pending,Sneha,6,6,2703.34,16220.04,No,0
01-03-2024,South,Bangalore,Home,Chair,New,Net Banking,Shipped,Amit,7,7,3684.33,25790.31,No,0
25-09-2025,East,Bhubaneswar,Electronics,Tablet,Returning,Cash,Shipped,Sneha,7,7,4181.36,29269.52,No,0
20-02-2024,South,Bangalore,Sports,Ball,New,Cash,Pending,Karan,4,4,3863.83,15455.32,No,0
06-02-2025,East,Kolkata,Fashion,Shoes,New,Net Banking,Shipped,Rohit,2,2,1322.57,2645.14,No,0
05-01-2024,West,Mumbai,Groceries,Rice,Returning,Card,Shipped,Priya,9,9,1611.49,14503.41,No,0
10-04-2025,South,Chennai,Fashion,Shirt,New,Cash,Shipped,Sneha,8,8,292.42,2339.36,No,0
26-08-2025,South,Bangalore,Groceries,Oil,Returning,UPI,Pending,Priya,1,1,3513.81,3513.81,No,0
12-11-2025,South,Chennai,Fashion,Shirt,New,UPI,Delivered,Rohit,1,1,3669.02,3669.02,No,0
17-06-2025,East,Kolkata,Fashion,Jeans,Returning,Card,Shipped,Amit,6,6,4120.09,24720.54,No,0
08-02-2025,South,Chennai,Home,Lamp,Returning,Card,Shipped,Priya,1,1,2061.04,2061.04,No,0
27-05-2025,North,Delhi,Fashion,Jeans,New,Cash,Pending,Amit,3,3,4988.35,14965.05,No,0
06-10-2025,South,Chennai,Home,Chair,Returning,UPI,Pending,Sneha,1,1,2211.82,2211.82,No,0
20-08-2024,West,Mumbai,Electronics,Phone,Returning,UPI,Delivered,Amit,9,9,987.8,8890.2,No,0
07-06-2025,East,Bhubaneswar,Groceries,Milk,Returning,Cash,Shipped,Amit,5,5,1605.36,8026.8,No,0
11-12-2024,South,Bangalore,Groceries,Oil,Returning,UPI,Delivered,Rohit,9,9,885.11,7965.99,No,0
15-02-2024,South,Bangalore,Groceries,Milk,New,Card,Pending,Rohit,9,9,4006.33,36056.97,No,0
29-06-2025,East,Bhubaneswar,Sports,Bat,New,Net Banking,Pending,Amit,7,7,4044.32,28310.24,Yes,9277.26
18-03-2024,East,Bhubaneswar,Sports,Bat,New,Card,Delivered,Sneha,2,2,476.36,952.72,No,0
30-12-2025,South,Chennai,Home,Lamp,New,UPI,Shipped,Karan,5,5,4191.24,20956.2,No,0
13-03-2024,North,Delhi,Sports,Ball,New,Card,Delivered,Amit,7,7,1396.13,9772.91,No,0
05-09-2024,North,Chandigarh,Home,Lamp,New,Net Banking,Pending,Karan,2,2,4639.67,9279.34,No,0
16-02-2024,West,Pune,Groceries,Oil,Returning,UPI,Delivered,Rohit,6,6,1147.12,6882.72,No,0
30-04-2024,West,Mumbai,Electronics,Tablet,Returning,Cash,Delivered,Karan,3,3,2025.19,6075.57,Yes,4049.99
01-08-2024,North,Delhi,Sports,Ball,New,Net Banking,Delivered,Amit,6,6,3929.92,23579.52,No,0
26-08-2024,North,Chandigarh,Fashion,Jeans,Returning,Card,Pending,Karan,4,4,4871.62,19486.48,No,0
25-02-2024,West,Mumbai,Electronics,Laptop,New,UPI,Delivered,Karan,8,8,4530.79,36246.32,No,0
15-12-2024,West,Mumbai,Home,Table,Returning,Card,Pending,Priya,8,8,556.66,4453.28,No,0
16-04-2024,West,Mumbai,Sports,Bat,New,UPI,Shipped,Rohit,1,1,1186.73,1186.73,No,0
17-02-2024,South,Chennai,Groceries,Rice,New,Net Banking,Pending,Rohit,4,4,4104.8,16419.2,No,0
26-07-2025,South,Chennai,Electronics,Tablet,New,Cash,Delivered,Priya,4,4,2305.29,9221.16,No,0
02-12-2024,South,Chennai,Electronics,Phone,New,Net Banking,Pending,Sneha,5,5,509.27,2546.35,No,0
26-01-2024,West,Pune,Electronics,Tablet,New,Net Banking,Delivered,Karan,7,7,351.34,2459.38,No,0
13-09-2024,East,Bhubaneswar,Groceries,Milk,New,Net Banking,Pending,Karan,5,5,3664.89,18324.45,No,0
08-01-2024,West,Pune,Groceries,Rice,Returning,Net Banking,Pending,Rohit,4,4,890.7,3562.8,No,0
16-09-2025,East,Bhubaneswar,Electronics,Tablet,Returning,Cash,Pending,Rohit,5,5,3824.79,19123.95,No,0
09-09-2024,East,Bhubaneswar,Electronics,Tablet,New,Cash,Pending,Karan,4,4,3696.14,14784.56,No,0
22-11-2025,North,Delhi,Sports,Shoes,New,UPI,Shipped,Priya,2,2,2101.43,4202.86,No,0
19-12-2025,North,Delhi,Groceries,Rice,Returning,Card,Shipped,Rohit,5,5,4154.05,20770.25,No,0
29-10-2024,East,Bhubaneswar,Home,Table,New,Card,Delivered,Sneha,3,3,3516.1,10548.3,No,0
30-09-2025,North,Delhi,Sports,Shoes,New,Cash,Pending,Karan,6,6,1373.16,8238.96,No,0
25-02-2024,West,Pune,Electronics,Laptop,Returning,Cash,Shipped,Priya,4,4,1628.37,6513.48,No,0
26-12-2025,South,Chennai,Sports,Ball,New,Card,Pending,Sneha,3,3,2115.39,6346.17,No,0
09-06-2025,West,Pune,Fashion,Jeans,New,Net Banking,Delivered,Karan,9,9,791.43,7122.87,No,0
18-04-2025,West,Mumbai,Groceries,Oil,New,Net Banking,Shipped,Karan,2,2,2045.26,4090.52,No,0
28-01-2024,South,Bangalore,Sports,Ball,New,Card,Delivered,Amit,5,5,501.92,2509.6,Yes,2489.03
18-03-2024,South,Bangalore,Home,Table,Returning,Net Banking,Shipped,Sneha,9,9,865.39,7788.51,No,0
03-08-2024,North,Chandigarh,Home,Table,New,Card,Pending,Sneha,3,3,928.4,2785.2,No,0
20-01-2025,North,Chandigarh,Home,Table,Returning,UPI,Delivered,Karan,3,3,2931.25,8793.75,No,0
30-12-2024,East,Kolkata,Sports,Ball,New,UPI,Pending,Priya,3,3,4927.36,14782.08,No,0
27-10-2025,East,Kolkata,Groceries,Oil,Returning,UPI,Delivered,Sneha,4,4,2287.57,9150.28,No,0
09-06-2025,North,Delhi,Electronics,Phone,Returning,Net Banking,Delivered,Karan,8,8,2864.74,22917.92,No,0
29-11-2025,West,Mumbai,Groceries,Rice,New,UPI,Shipped,Karan,7,7,4678.72,32751.04,No,0
07-11-2024,West,Mumbai,Sports,Ball,New,UPI,Delivered,Sneha,1,1,732.95,732.95,No,0
07-01-2024,West,Pune,Home,Table,New,Cash,Pending,Amit,7,7,179.38,1255.66,No,0
03-01-2024,East,Kolkata,Fashion,Shirt,Returning,Card,Delivered,Karan,1,1,4460.58,4460.58,No,0
14-09-2025,East,Bhubaneswar,Groceries,Rice,Returning,Card,Shipped,Sneha,1,1,3295.26,3295.26,No,0
28-12-2024,North,Delhi,Electronics,Laptop,Returning,Cash,Delivered,Rohit,7,7,1339.83,9378.81,No,0
22-05-2025,East,Kolkata,Home,Table,New,Card,Shipped,Sneha,3,3,717.18,2151.54,No,0
30-09-2024,North,Delhi,Groceries,Oil,Returning,Net Banking,Delivered,Sneha,3,3,1689.21,5067.63,No,0
20-05-2025,West,Pune,Sports,Bat,Returning,Cash,Shipped,Amit,1,1,4725.25,4725.25,No,0
15-01-2024,North,Delhi,Electronics,Tablet,New,UPI,Shipped,Amit,2,2,2919.26,5838.52,No,0
10-07-2024,South,Chennai,Home,Table,Returning,UPI,Pending,Sneha,6,6,802.64,4815.84,Yes,2751.06
22-09-2025,South,Bangalore,Groceries,Rice,New,Net Banking,Delivered,Karan,8,8,1686.72,13493.76,No,0
29-04-2025,East,Kolkata,Electronics,Tablet,Returning,Card,Pending,Rohit,6,6,1171.7,7030.2,Yes,2142.66
28-01-2024,East,Kolkata,Sports,Shoes,New,Cash,Shipped,Karan,6,6,697.84,4187.04,No,0
14-12-2025,East,Bhubaneswar,Fashion,Jeans,Returning,Card,Delivered,Sneha,9,9,4984.86,44863.74,No,0
08-02-2024,West,Mumbai,Fashion,Shirt,New,Net Banking,Shipped,Priya,9,9,4651.41,41862.69,No,0
29-09-2024,North,Chandigarh,Sports,Ball,New,UPI,Delivered,Sneha,9,9,3151.39,28362.51,No,0
18-08-2024,South,Chennai,Groceries,Oil,Returning,Cash,Pending,Karan,4,4,2465.3,9861.2,No,0
26-03-2024,West,Mumbai,Groceries,Oil,Returning,Card,Shipped,Rohit,3,3,2785.91,8357.73,No,0
18-04-2025,West,Pune,Groceries,Milk,New,Card,Pending,Karan,2,2,3352.74,6705.48,No,0
05-05-2024,North,Chandigarh,Fashion,Shoes,Returning,Card,Delivered,Karan,5,5,2926.72,14633.6,No,0
20-06-2025,West,Mumbai,Home,Table,New,Card,Delivered,Amit,8,8,1877.49,15019.92,No,0
24-05-2024,North,Chandigarh,Fashion,Shirt,Returning,UPI,Pending,Rohit,5,5,3044.47,15222.35,No,0
08-06-2025,East,Bhubaneswar,Sports,Bat,New,Net Banking,Delivered,Priya,6,6,802.08,4812.48,No,0
30-07-2024,North,Chandigarh,Home,Table,New,Cash,Pending,Sneha,4,4,3661.51,14646.04,No,0
25-01-2024,South,Bangalore,Home,Lamp,New,Card,Pending,Amit,4,4,3066.86,12267.44,No,0
02-08-2025,West,Mumbai,Fashion,Shirt,New,Net Banking,Shipped,Priya,4,4,3110.98,12443.92,No,0
28-01-2025,West,Pune,Home,Table,Returning,Card,Pending,Rohit,7,7,105.45,738.15,No,0
07-03-2024,East,Kolkata,Fashion,Shirt,New,Net Banking,Shipped,Karan,5,5,3342.99,16714.95,No,0
20-08-2024,West,Mumbai,Sports,Ball,Returning,UPI,Shipped,Rohit,7,7,179.59,1257.13,No,0
18-04-2024,East,Bhubaneswar,Electronics,Phone,New,Card,Delivered,Karan,1,1,3358.77,3358.77,No,0
25-05-2024,South,Chennai,Fashion,Jeans,New,UPI,Delivered,Rohit,7,7,718.73,5031.11,No,0
20-04-2024,West,Pune,Electronics,Laptop,Returning,UPI,Shipped,Rohit,1,1,4174.44,4174.44,No,0
15-08-2024,East,Kolkata,Home,Lamp,Returning,Card,Pending,Karan,2,2,1659.48,3318.96,No,0
20-04-2024,South,Bangalore,Electronics,Phone,Returning,Card,Shipped,Karan,7,7,3671.8,25702.6,No,0
14-04-2025,East,Bhubaneswar,Fashion,Shoes,New,Net Banking,Delivered,Rohit,1,1,166.81,166.81,No,0
03-02-2024,West,Mumbai,Groceries,Milk,Returning,UPI,Shipped,Rohit,3,3,826.27,2478.81,No,0
14-09-2025,East,Kolkata,Fashion,Shirt,New,UPI,Delivered,Amit,8,8,4482.58,35860.64,No,0
03-01-2025,South,Chennai,Groceries,Rice,Returning,Cash,Delivered,Sneha,5,5,2620.86,13104.3,No,0
17-08-2025,South,Bangalore,Sports,Ball,New,UPI,Pending,Priya,9,9,1981.81,17836.29,No,0
07-07-2025,North,Chandigarh,Sports,Shoes,New,Card,Pending,Sneha,5,5,2004.76,10023.8,No,0
28-02-2025,West,Pune,Groceries,Oil,Returning,Cash,Pending,Karan,7,7,2452.23,17165.61,No,0
04-09-2025,East,Bhubaneswar,Home,Lamp,New,Net Banking,Pending,Priya,7,7,4937.95,34565.65,No,0
01-06-2025,South,Chennai,Electronics,Laptop,Returning,UPI,Delivered,Sneha,6,6,4380.73,26284.38,No,0
22-11-2025,South,Chennai,Sports,Bat,Returning,Net Banking,Delivered,Amit,3,3,4081.12,12243.36,No,0
08-10-2024,West,Mumbai,Groceries,Oil,Returning,Net Banking,Delivered,Karan,1,1,2073.25,2073.25,No,0
15-11-2024,North,Delhi,Fashion,Shoes,Returning,Card,Pending,Amit,6,6,3002.28,18013.68,No,0
18-03-2025,South,Bangalore,Home,Lamp,New,Net Banking,Pending,Amit,1,1,3198.74,3198.74,No,0
10-11-2024,South,Chennai,Fashion,Jeans,New,Net Banking,Delivered,Rohit,4,4,3533,14132,No,0
11-01-2025,East,Kolkata,Fashion,Jeans,Returning,Net Banking,Shipped,Amit,4,4,2187.09,8748.36,No,0
15-10-2024,West,Pune,Groceries,Oil,Returning,Net Banking,Pending,Priya,9,9,1494.25,13448.25,No,0
12-03-2025,South,Bangalore,Groceries,Rice,New,Net Banking,Pending,Karan,5,5,4002.89,20014.45,No,0
23-10-2025,West,Mumbai,Home,Lamp,New,Net Banking,Shipped,Priya,8,8,715.19,5721.52,No,0
03-10-2024,North,Delhi,Groceries,Milk,New,UPI,Shipped,Karan,3,3,2444.61,7333.83,No,0
10-12-2025,East,Kolkata,Groceries,Rice,New,Net Banking,Shipped,Priya,9,9,521.56,4694.04,Yes,1334.92
04-08-2025,East,Bhubaneswar,Sports,Bat,Returning,Card,Delivered,Amit,7,7,1245.33,8717.31,No,0
17-05-2025,East,Kolkata,Electronics,Laptop,Returning,UPI,Pending,Amit,6,6,2663.74,15982.44,No,0
15-09-2025,North,Delhi,Sports,Shoes,New,UPI,Pending,Amit,6,6,1336.33,8017.98,No,0
30-05-2025,East,Bhubaneswar,Sports,Ball,New,Card,Pending,Amit,1,1,4887.46,4887.46,No,0
15-12-2024,East,Bhubaneswar,Groceries,Milk,New,Cash,Delivered,Rohit,4,4,3678.09,14712.36,No,0
21-03-2025,West,Mumbai,Groceries,Oil,New,UPI,Pending,Rohit,7,7,2384.29,16690.03,No,0
15-12-2024,West,Pune,Electronics,Tablet,Returning,Cash,Shipped,Amit,6,6,2826.68,16960.08,No,0
29-08-2025,East,Kolkata,Electronics,Phone,New,Net Banking,Delivered,Sneha,5,5,2695.6,13478,No,0
25-10-2025,East,Kolkata,Sports,Shoes,Returning,UPI,Shipped,Amit,9,9,4878.38,43905.42,No,0
16-05-2024,East,Kolkata,Fashion,Shirt,New,Card,Pending,Amit,6,6,1723.63,10341.78,No,0
30-08-2024,East,Bhubaneswar,Fashion,Shoes,New,UPI,Pending,Rohit,1,1,3412.91,3412.91,No,0
26-06-2025,South,Chennai,Sports,Shoes,New,Cash,Delivered,Karan,6,6,2797.31,16783.86,No,0
09-02-2024,East,Bhubaneswar,Sports,Ball,Returning,Card,Pending,Priya,2,2,2964.26,5928.52,No,0
16-08-2024,East,Bhubaneswar,Sports,Ball,Returning,Cash,Delivered,Amit,9,9,403.98,3635.82,No,0
01-07-2025,West,Mumbai,Groceries,Oil,New,UPI,Delivered,Karan,4,4,913.66,3654.64,Yes,2190.75
10-08-2024,West,Mumbai,Sports,Shoes,New,Card,Pending,Karan,3,3,2313.52,6940.56,No,0
06-01-2024,East,Kolkata,Groceries,Oil,New,Cash,Pending,Rohit,8,8,4930.45,39443.6,Yes,27262.77
17-11-2024,East,Kolkata,Fashion,Shoes,New,UPI,Shipped,Sneha,5,5,2265.96,11329.8,No,0
12-04-2025,North,Delhi,Home,Chair,New,Card,Delivered,Amit,6,6,2331.38,13988.28,No,0
15-03-2024,East,Kolkata,Fashion,Shirt,Returning,Card,Shipped,Rohit,7,7,3278.95,22952.65,No,0
04-01-2024,North,Delhi,Electronics,Phone,Returning,UPI,Shipped,Karan,9,9,984.54,8860.86,No,0
07-10-2025,South,Chennai,Fashion,Jeans,New,Cash,Shipped,Karan,2,2,2067.16,4134.32,No,0
27-04-2024,South,Chennai,Electronics,Laptop,Returning,Net Banking,Shipped,Amit,1,1,896.44,896.44,No,0
28-08-2025,South,Bangalore,Home,Table,Returning,Net Banking,Delivered,Amit,4,4,3698.39,14793.56,No,0
18-05-2025,South,Chennai,Home,Chair,New,Cash,Pending,Priya,4,4,2806.59,11226.36,No,0
27-07-2025,West,Pune,Home,Table,New,Cash,Pending,Rohit,9,9,583.11,5247.99,No,0
16-03-2025,South,Bangalore,Sports,Shoes,New,Cash,Delivered,Rohit,8,8,4034.76,32278.08,No,0
12-07-2024,South,Bangalore,Groceries,Milk,New,Card,Pending,Priya,9,9,2041.93,18377.37,No,0
15-12-2025,West,Pune,Electronics,Phone,Returning,UPI,Pending,Rohit,3,3,842.08,2526.24,No,0
26-01-2025,South,Chennai,Groceries,Oil,New,Card,Delivered,Amit,4,4,3110.56,12442.24,No,0
26-01-2024,East,Kolkata,Home,Lamp,New,Card,Shipped,Amit,7,7,2562.21,17935.47,No,0
10-03-2025,North,Chandigarh,Sports,Bat,Returning,Card,Shipped,Sneha,6,6,2436.51,14619.06,No,0
21-06-2024,North,Delhi,Sports,Ball,Returning,Cash,Delivered,Sneha,4,4,3939,15756,No,0
26-10-2024,East,Kolkata,Sports,Shoes,New,Cash,Shipped,Sneha,7,7,3424.61,23972.27,No,0
06-10-2025,East,Kolkata,Home,Lamp,Returning,Cash,Delivered,Amit,7,7,1695.86,11871.02,No,0
21-11-2024,West,Mumbai,Electronics,Laptop,Returning,Cash,Pending,Priya,8,8,4028.25,32226,No,0
13-02-2025,East,Bhubaneswar,Electronics,Phone,Returning,Cash,Pending,Amit,2,2,2945.16,5890.32,No,0
27-04-2024,South,Bangalore,Groceries,Oil,Returning,Net Banking,Shipped,Rohit,9,9,4485.82,40372.38,No,0
24-12-2025,North,Chandigarh,Electronics,Laptop,Returning,Net Banking,Delivered,Rohit,6,6,3127.86,18767.16,No,0
12-08-2024,West,Mumbai,Fashion,Shoes,Returning,UPI,Shipped,Rohit,6,6,522.05,3132.3,No,0
15-06-2025,East,Bhubaneswar,Fashion,Jeans,Returning,Cash,Shipped,Sneha,1,1,2877.77,2877.77,No,0
22-04-2024,West,Mumbai,Electronics,Laptop,Returning,Card,Pending,Sneha,2,2,3255.39,6510.78,No,0
19-05-2024,South,Bangalore,Home,Lamp,New,Cash,Shipped,Rohit,6,6,722.77,4336.62,No,0
12-07-2025,East,Bhubaneswar,Electronics,Phone,Returning,Card,Pending,Sneha,2,2,1977.76,3955.52,No,0
01-01-2024,West,Pune,Fashion,Shirt,New,Card,Delivered,Sneha,1,1,4193.33,4193.33,No,0
30-03-2024,North,Delhi,Home,Table,New,Net Banking,Pending,Karan,4,4,1077.12,4308.48,No,0
15-10-2025,East,Bhubaneswar,Groceries,Milk,Returning,UPI,Pending,Priya,2,2,4018.94,8037.88,No,0
15-11-2024,East,Bhubaneswar,Fashion,Shoes,Returning,Cash,Delivered,Karan,6,6,2383.97,14303.82,No,0
